Date,Number1,Number2,Number3,Number4,Number5
"02
03
16
23
68
07
POWER PLAY X02",5,1,"$324,000,000",0*,$0
"09
15
22
54
64
19",5,1,"$10,000,000",0*,$0
"21
32
42
46
50
04
POWER PLAY X03",5,1,"$308,000,000",0*,$0
"30
45
55
67
69
23",5,1,"$10,000,000",0*,$0
"16
21
29
53
66
02
POWER PLAY X05",5,1,"$285,000,000",0*,$0
"29
44
55
62
66
07",5,1,"$10,000,000",0*,$0
"02
31
45
46
49
20
POWER PLAY X02",5,1,"$269,000,000",0*,$0
"03
11
14
37
44
02",5,1,"$10,000,000",0*,$0
"15
45
64
67
68
18
POWER PLAY X02",5,1,"$262,000,000",0*,$0
"08
26
34
58
69
07",5,1,"$10,000,000",0*,$0
"02
04
54
61
62
14
POWER PLAY X03",5,1,"$239,000,000",0*,$0
"15
36
61
66
68
23",5,1,"$10,000,000",0*,$0
"21
33
35
62
64
24
POWER PLAY X02",5,1,"$226,000,000",0*,$0
"05
12
17
46
65
16",5,1,"$10,000,000",0*,$0
"24
38
39
48
56
04
POWER PLAY X02",5,1,"$211,000,000",0*,$0
"21
28
31
48
49
18",5,1,"$10,000,000",0*,$0
"12
21
44
50
58
26
POWER PLAY X03",5,1,"$190,000,000",0*,$0
"07
25
29
40
45
12",5,1,"$10,000,000",0*,$0
"09
38
48
52
68
25
POWER PLAY X04",5,1,"$179,000,000",0*,$0
"14
17
38
39
40
14",5,1,"$10,000,000",0*,$0
"17
23
32
38
63
23
POWER PLAY X02",5,1,"$162,000,000",0*,$0
"19
32
54
55
68
24",5,1,"$10,000,000",0*,$0
"18
34
37
45
51
14
POWER PLAY X02",5,1,"$146,000,000",0*,$0
"21
26
37
52
53
26",5,1,"$10,000,000",0*,$0
"01
26
28
55
58
25
POWER PLAY X02",5,1,"$135,000,000",0*,$0
"13
36
55
56
68
23",5,1,"$10,000,000",0*,$0
"03
15
20
23
46
11
POWER PLAY X02",5,1,"$125,000,000",0*,$0
"23
32
52
58
60
03",5,1,"$10,000,000",0*,$0
"21
24
33
55
69
03
POWER PLAY X10",5,1,"$109,000,000",0*,$0
"21
22
24
52
58
03",5,1,"$10,000,000",0*,$0
"15
20
33
36
43
12
POWER PLAY X02",5,1,"$97,000,000",0*,$0
"04
31
50
53
63
24",5,1,"$10,000,000",0*,$0
"31
39
47
51
53
06
POWER PLAY X02",5,1,"$87,000,000",0*,$0
"01
09
20
21
55
11",5,1,"$10,000,000",0*,$0
"21
26
30
45
47
23
POWER PLAY X03",5,1,"$71,000,000",0*,$0
"11
35
57
60
64
22",5,1,"$10,000,000",0*,$0
"03
38
55
61
66
01
POWER PLAY X03",5,1,"$60,000,000",0*,$0
"14
20
29
33
57
02",5,1,"$10,000,000",0*,$0
"16
53
54
57
65
08
POWER PLAY X02",5,1,"$51,000,000",0*,$0
"03
13
36
50
61
16",5,1,"$10,000,000",0*,$0
"02
15
30
35
49
06
POWER PLAY X02",5,1,"$37,000,000",0*,$0
"18
26
31
49
51
18",5,1,"$10,000,000",0*,$0
"19
21
55
66
68
03
POWER PLAY X02",5,1,"$28,000,000",0*,$0
"09
18
24
30
58
15",5,1,"$10,000,000",0*,$0
"17
36
47
63
68
25
POWER PLAY X02",5,1,"$20,000,000",0*,$0
"09
10
50
62
63
14",5,1,"$10,000,000",0*,$0
"04
11
21
38
64
11
POWER PLAY X03",5,1,"$252,600,000",1*,"$252,600,000"
"09
17
22
24
31
05",5,1,"$10,000,000",0*,$0
"23
25
35
63
64
25
POWER PLAY X03",5,1,"$235,000,000",0*,$0
"05
34
35
58
67
21",5,1,"$10,000,000",0*,$0
"01
33
34
56
59
18
POWER PLAY X03",5,1,"$219,000,000",0*,$0
"04
06
15
19
28
15",5,1,"$10,000,000",0*,$0
"09
36
41
44
59
04
POWER PLAY X02",5,1,"$202,000,000",0*,$0
"16
19
32
33
41
19",5,1,"$10,000,000",0*,$0
"09
10
36
46
52
14
POWER PLAY X02",5,1,"$192,000,000",0*,$0
"06
14
20
24
63
02",5,1,"$10,000,000",0*,$0
"11
22
24
51
60
18
POWER PLAY X03",5,1,"$186,000,000",0*,$0
"15
26
44
49
51
22",5,1,"$10,000,000",0*,$0
"03
05
09
42
52
11
POWER PLAY X02",5,1,"$170,000,000",0*,$0
"12
30
46
52
59
01",5,1,"$10,000,000",0*,$0
"16
30
31
54
68
01
POWER PLAY X02",5,1,"$159,000,000",0*,$0
"05
10
16
30
40
20",5,1,"$10,000,000",0*,$0
"11
19
21
29
52
17
POWER PLAY X04",5,1,"$147,000,000",0*,$0
"03
14
34
56
57
02",5,1,"$10,000,000",0*,$0
"04
09
24
46
66
07
POWER PLAY X03",5,1,"$132,000,000",0*,$0
"01
20
39
47
49
23",5,1,"$10,000,000",0*,$0
"19
26
36
43
58
14
POWER PLAY X03",5,1,"$122,000,000",0*,$0
"07
11
46
49
60
01",5,1,"$10,000,000",0*,$0
"15
17
18
47
57
19
POWER PLAY X02",5,1,"$112,000,000",0*,$0
"18
30
35
42
52
01",5,1,"$10,000,000",0*,$0
"27
28
37
50
57
05
POWER PLAY X02",5,1,"$96,000,000",0*,$0
"03
32
58
59
61
15",5,1,"$10,000,000",0*,$0
"01
27
32
47
67
14
POWER PLAY X02",5,1,"$86,000,000",0*,$0
"02
18
31
59
60
19",5,1,"$10,000,000",0*,$0
"14
20
30
54
69
11
POWER PLAY X02",5,1,"$78,000,000",0*,$0
"21
30
34
57
59
08",5,1,"$10,000,000",0*,$0
"16
18
33
37
50
08
POWER PLAY X02",5,1,"$63,000,000",0*,$0
"07
09
46
64
68
03",5,1,"$10,000,000",0*,$0
"03
10
24
46
63
04
POWER PLAY X02",5,1,"$52,000,000",0*,$0
"05
25
32
38
62
06",5,1,"$10,000,000",0*,$0
"11
20
33
43
58
24
POWER PLAY X02",5,1,"$45,000,000",0*,$0
"07
16
22
36
58
05",5,1,"$10,000,000",0*,$0
"26
27
43
61
69
04
POWER PLAY X03",5,1,"$31,000,000",0*,$0
"13
20
29
41
45
19",5,1,"$10,000,000",0*,$0
"02
13
29
58
69
04
POWER PLAY X03",5,1,"$20,000,000",0*,$0
"10
19
26
47
55
21",5,1,"$10,000,000",0*,$0
"10
16
18
40
66
16
POWER PLAY X03",5,1,"$162,600,000",1*,"$162,600,000"
"17
18
24
36
56
25",5,1,"$10,000,000",0*,$0
"02
09
28
36
53
04
POWER PLAY X02",5,1,"$143,000,000",0*,$0
"07
12
16
17
39
22",5,1,"$10,000,000",0*,$0
"16
28
49
51
55
23
POWER PLAY X02",5,1,"$131,000,000",0*,$0
"08
27
33
34
44
05",5,1,"$10,000,000",0*,$0
"11
24
58
66
67
26
POWER PLAY X03",5,1,"$119,000,000",0*,$0
"04
06
39
60
66
02",5,1,"$10,000,000",0*,$0
"11
19
39
44
65
07
POWER PLAY X02",5,1,"$100,000,000",0*,$0
"02
38
53
62
63
02",5,1,"$10,000,000",0*,$0
"03
17
26
38
54
15
POWER PLAY X03",5,1,"$87,000,000",0*,$0
"02
13
26
51
55
23",5,1,"$10,000,000",0*,$0
"08
21
31
32
37
23
POWER PLAY X04",5,1,"$73,000,000",0*,$0
"04
36
39
44
46
20",5,1,"$10,000,000",0*,$0
"31
32
54
60
63
12
POWER PLAY X04",5,1,"$57,000,000",0*,$0
"25
30
44
52
66
22",5,1,"$10,000,000",0*,$0
"17
26
37
61
65
02
POWER PLAY X02",5,1,"$45,000,000",0*,$0
"12
17
26
61
69
22",5,1,"$10,000,000",0*,$0
"10
23
30
54
65
11
POWER PLAY X04",5,1,"$34,000,000",0*,$0
"45
48
54
60
63
02",5,1,"$10,000,000",0*,$0
"52
58
59
64
66
09
POWER PLAY X02",5,1,"$20,000,000",0*,$0
"40
41
57
64
65
21",5,1,"$10,000,000",0*,$0
"05
11
22
23
69
07
POWER PLAY X02",5,1,"$754,600,000",1*,"$754,600,000"
"14
19
58
59
68
16",5,1,"$10,000,000",0*,$0
"02
08
15
19
58
10
POWER PLAY X02",5,1,"$700,000,000",0*,$0
"06
38
57
58
63
08",5,1,"$10,000,000",0*,$0
"31
43
58
59
66
09
POWER PLAY X02",5,1,"$653,000,000",0*,$0
"04
23
39
57
63
26",5,1,"$10,000,000",0*,$0
"01
04
12
36
49
05
POWER PLAY X02",5,1,"$613,000,000",0*,$0
"03
25
28
42
61
17",5,1,"$10,000,000",0*,$0
"02
18
23
27
47
15
POWER PLAY X04",5,1,"$572,000,000",0*,$0
"47
51
53
62
63
16",5,1,"$10,000,000",0*,$0
"09
17
20
38
40
18
POWER PLAY X02",5,1,"$526,000,000",0*,$0
"15
32
35
42
47
23",5,1,"$10,000,000",0*,$0
"12
31
47
58
60
23
POWER PLAY X03",5,1,"$502,000,000",0*,$0
"06
15
31
45
58
05",5,1,"$10,000,000",0*,$0
"05
14
19
46
64
22
POWER PLAY X04",5,1,"$473,000,000",0*,$0
"01
08
32
37
64
16",5,1,"$10,000,000",0*,$0
"06
15
22
42
47
26
POWER PLAY X03",5,1,"$439,000,000",0*,$0
"04
11
14
54
69
16",5,1,"$10,000,000",0*,$0
"04
14
33
39
61
03
POWER PLAY X03",5,1,"$416,000,000",0*,$0
"37
40
46
54
59
15",5,1,"$10,000,000",0*,$0
"24
26
39
47
57
23
POWER PLAY X02",5,1,"$404,000,000",0*,$0
"17
19
31
33
64
13",5,1,"$10,000,000",0*,$0
"04
08
46
47
48
05
POWER PLAY X03",5,1,"$360,000,000",0*,$0
"01
03
11
44
62
06",5,1,"$10,000,000",0*,$0
"18
43
48
60
69
14
POWER PLAY X03",5,1,"$340,000,000",0*,$0
"19
41
47
53
54
25",5,1,"$10,000,000",0*,$0
"35
36
44
45
67
14
POWER PLAY X03",5,1,"$325,000,000",0*,$0
"10
17
23
29
49
20",5,1,"$10,000,000",0*,$0
"12
32
56
67
68
26
POWER PLAY X03",5,1,"$291,000,000",0*,$0
"22
25
32
41
46
23",5,1,"$10,000,000",0*,$0
"07
09
12
31
62
22
POWER PLAY X02",5,1,"$265,000,000",0*,$0
"11
12
15
33
39
24",5,1,"$10,000,000",0*,$0
"09
19
33
38
39
01
POWER PLAY X03",5,1,"$163,000,000",0*,$0
"15
34
52
56
57
14",5,1,"$10,000,000",0*,$0
"06
31
51
54
55
12
POWER PLAY X02",5,1,"$145,000,000",0*,$0
"22
40
42
54
68
07",5,1,"$10,000,000",0*,$0
"15
26
27
30
35
03
POWER PLAY X03",5,1,"$117,000,000",0*,$0
"08
29
30
47
57
01",5,1,"$10,000,000",0*,$0
"22
42
44
57
64
18
POWER PLAY X02",5,1,"$103,000,000",0*,$0
"16
49
62
63
68
10",5,1,"$10,000,000",0*,$0
"01
12
17
21
58
01
POWER PLAY X03",5,1,"$88,000,000",0*,$0
"29
45
46
51
59
03",5,1,"$10,000,000",0*,$0
"06
15
18
33
49
07
POWER PLAY X02",5,1,"$69,000,000",0*,$0
"41
45
52
56
67
06",5,1,"$10,000,000",0*,$0
"09
30
33
57
61
17
POWER PLAY X02",5,1,"$55,000,000",0*,$0
"02
07
15
21
56
12",5,1,"$10,000,000",0*,$0
"12
17
23
52
67
01
POWER PLAY X02",5,1,"$45,000,000",0*,$0
"12
16
36
55
64
03",5,1,"$10,000,000",0*,$0
"13
44
50
52
54
20
POWER PLAY X02",5,1,"$30,000,000",0*,$0
"18
23
34
60
62
19",5,1,"$10,000,000",0*,$0
"35
37
40
45
51
24
POWER PLAY X02",5,1,"$20,000,000",0*,$0
"07
17
28
44
54
08",5,1,"$10,000,000",0*,$0
"01
31
43
55
57
22
POWER PLAY X02",5,1,"$256,000,000",1*,"$256,000,000"
"08
10
39
57
61
12",5,1,"$10,000,000",0*,$0
"01
23
25
28
61
13
POWER PLAY X02",5,1,"$240,000,000",0*,$0
"14
35
43
48
54
01",5,1,"$10,000,000",0*,$0
"03
09
26
61
67
13
POWER PLAY X02",5,1,"$224,000,000",0*,$0
"14
27
34
39
40
04",5,1,"$10,000,000",0*,$0
"04
24
29
39
63
25
POWER PLAY X04",5,1,"$214,000,000",0*,$0
"09
21
37
43
61
23",5,1,"$10,000,000",0*,$0
"01
06
07
13
40
05
POWER PLAY X05",5,1,"$196,000,000",0*,$0
"19
37
41
42
62
13",5,1,"$10,000,000",0*,$0
"05
35
45
60
63
12
POWER PLAY X02",5,1,"$184,000,000",0*,$0
"02
13
25
27
39
10",5,1,"$10,000,000",0*,$0
"12
13
34
44
67
08
POWER PLAY X03",5,1,"$171,000,000",0*,$0
"36
40
41
50
60
13",5,1,"$10,000,000",0*,$0
"16
30
60
62
64
25
POWER PLAY X03",5,1,"$155,000,000",0*,$0
"03
10
37
40
68
01",5,1,"$10,000,000",0*,$0
"27
31
41
52
69
26
POWER PLAY X03",5,1,"$144,000,000",0*,$0
"02
06
24
36
43
13",5,1,"$10,000,000",0*,$0
"21
22
25
32
38
16
POWER PLAY X05",5,1,"$130,000,000",0*,$0
"16
23
31
59
63
10",5,1,"$10,000,000",0*,$0
"09
20
26
43
58
09
POWER PLAY X02",5,1,"$113,000,000",0*,$0
"14
41
45
55
59
13",5,1,"$10,000,000",0*,$0
"03
21
24
34
46
09
POWER PLAY X03",5,1,"$103,000,000",0*,$0
"16
23
38
40
57
10",5,1,"$10,000,000",0*,$0
"11
24
50
56
66
16
POWER PLAY X02",5,1,"$92,000,000",0*,$0
"09
28
40
55
57
22",5,1,"$10,000,000",0*,$0
"12
17
37
58
62
04
POWER PLAY X02",5,1,"$75,000,000",0*,$0
"12
16
17
39
45
10",5,1,"$10,000,000",0*,$0
"06
18
33
48
53
21
POWER PLAY X10",5,1,"$63,000,000",0*,$0
"08
14
16
34
51
14",5,1,"$10,000,000",0*,$0
"10
45
48
58
61
02
POWER PLAY X03",5,1,"$54,000,000",0*,$0
"04
20
37
48
58
24",5,1,"$10,000,000",0*,$0
"13
22
29
43
58
22
POWER PLAY X03",5,1,"$39,000,000",0*,$0
"18
36
39
49
62
12",5,1,"$10,000,000",0*,$0
"21
27
32
48
67
17
POWER PLAY X02",5,1,"$28,000,000",0*,$0
"06
16
19
24
40
05",5,1,"$10,000,000",0*,$0
"08
12
40
45
51
15
POWER PLAY X02",5,1,"$20,000,000",0*,$0
"01
07
25
27
57
18",5,1,"$10,000,000",0*,$0
"02
15
27
29
39
20
POWER PLAY X02",5,1,"$478,200,000",1*,"$478,200,000"
"01
42
43
58
66
20",5,1,"$10,000,000",0*,$0
"01
25
57
62
64
15
POWER PLAY X02",5,1,"$456,000,000",0*,$0
"02
03
07
26
34
01",5,1,"$10,000,000",0*,$0
"07
16
19
45
64
25
POWER PLAY X03",5,1,"$437,000,000",0*,$0
"19
39
53
57
68
16",5,1,"$10,000,000",0*,$0
"04
30
39
44
60
11
POWER PLAY X02",5,1,"$408,000,000",0*,$0
"29
35
41
53
68
09",5,1,"$10,000,000",0*,$0
"14
18
33
64
67
14
POWER PLAY X02",5,1,"$388,000,000",0*,$0
"07
29
31
41
54
08",5,1,"$10,000,000",0*,$0
"05
14
20
41
57
06
POWER PLAY X03",5,1,"$364,000,000",0*,$0
"18
22
32
41
49
24",5,1,"$10,000,000",0*,$0
"25
32
43
53
66
10
POWER PLAY X03",5,1,"$336,000,000",0*,$0
"04
14
29
33
59
17",5,1,"$10,000,000",0*,$0
"18
30
31
52
63
22
POWER PLAY X02",5,1,"$315,000,000",0*,$0
"24
27
47
49
55
11",5,1,"$10,000,000",0*,$0
"02
12
46
52
65
03
POWER PLAY X02",5,1,"$295,000,000",0*,$0
"15
16
27
30
57
24",5,1,"$10,000,000",0*,$0
"01
02
21
37
43
21
POWER PLAY X03",5,1,"$275,000,000",0*,$0
"39
44
45
46
66
13",5,1,"$10,000,000",0*,$0
"09
11
30
43
69
20
POWER PLAY X02",5,1,"$258,000,000",0*,$0
"17
32
39
43
53
02",5,1,"$10,000,000",0*,$0
"03
11
13
24
39
22
POWER PLAY X03",5,1,"$243,000,000",0*,$0
"06
07
17
20
57
10",5,1,"$10,000,000",0*,$0
"02
26
45
46
52
21
POWER PLAY X02",5,1,"$223,000,000",0*,$0
"06
32
51
62
69
26",5,1,"$10,000,000",0*,$0
"15
21
25
37
45
19
POWER PLAY X03",5,1,"$208,000,000",0*,$0
"23
39
57
61
67
10",5,1,"$10,000,000",0*,$0
"17
19
21
37
45
14
POWER PLAY X02",5,1,"$195,000,000",0*,$0
"04
17
37
46
49
19",5,1,"$10,000,000",0*,$0
"01
11
22
47
68
07
POWER PLAY X04",5,1,"$176,000,000",0*,$0
"16
23
50
53
66
14",5,1,"$10,000,000",0*,$0
"08
09
11
27
31
17
POWER PLAY X05",5,1,"$165,000,000",0*,$0
"13
25
38
40
63
23",5,1,"$10,000,000",0*,$0
"29
34
38
48
56
16
POWER PLAY X02",5,1,"$152,000,000",0*,$0
"01
26
38
52
55
16",5,1,"$10,000,000",0*,$0
"10
12
55
65
67
03
POWER PLAY X03",5,1,"$134,000,000",0*,$0
"06
09
15
17
20
03",5,1,"$10,000,000",0*,$0
"01
16
21
47
60
05
POWER PLAY X03",5,1,"$121,000,000",0*,$0
"10
14
38
42
45
26",5,1,"$10,000,000",0*,$0
"14
34
37
55
63
20
POWER PLAY X02",5,1,"$112,000,000",0*,$0
"14
16
20
30
47
22",5,1,"$10,000,000",0*,$0
"07
10
21
33
59
20
POWER PLAY X03",5,1,"$93,000,000",0*,$0
"04
21
34
35
41
09",5,1,"$10,000,000",0*,$0
"08
42
46
48
53
22
POWER PLAY X03",5,1,"$80,000,000",0*,$0
"04
12
13
16
67
07",5,1,"$10,000,000",0*,$0
"04
34
35
38
69
19
POWER PLAY X02",5,1,"$69,000,000",0*,$0
"19
32
43
55
58
12",5,1,"$10,000,000",0*,$0
"05
33
47
50
64
20
POWER PLAY X02",5,1,"$54,000,000",0*,$0
"09
11
31
52
54
25",5,1,"$10,000,000",0*,$0
"02
04
23
68
69
15
POWER PLAY X03",5,1,"$44,000,000",0*,$0
"19
50
55
58
66
15",5,1,"$10,000,000",0*,$0
"05
15
21
24
43
17
POWER PLAY X03",5,1,"$34,000,000",0*,$0
"01
26
32
64
65
16",5,1,"$10,000,000",0*,$0
"27
31
33
38
67
03
POWER PLAY X02",5,1,"$20,000,000",0*,$0
"02
03
28
52
69
03",5,1,"$10,000,000",0*,$0
"01
02
15
23
28
10
POWER PLAY X02",5,1,"$44,300,000",1*,"$44,300,000"
"22
48
50
57
69
01",5,1,"$10,000,000",0*,$0
"12
31
43
45
46
22
POWER PLAY X05",5,1,"$35,000,000",0*,$0
"09
12
25
51
56
22",5,1,"$10,000,000",0*,$0
"08
09
23
29
62
13
POWER PLAY X02",5,1,"$20,000,000",0*,$0
"16
27
34
62
66
22",5,1,"$10,000,000",0*,$0
"09
22
57
67
68
14
POWER PLAY X03",5,1,"$213,800,000",1*,"$213,800,000"
"05
35
49
60
62
17",5,1,"$10,000,000",0*,$0
"09
24
33
64
69
09
POWER PLAY X02",5,1,"$201,000,000",0*,$0
"06
14
53
59
62
12",5,1,"$10,000,000",0*,$0
"06
19
35
47
57
09
POWER PLAY X03",5,1,"$185,000,000",0*,$0
"16
29
31
60
65
26",5,1,"$10,000,000",0*,$0
"29
42
44
51
54
12
POWER PLAY X02",5,1,"$174,000,000",0*,$0
"02
18
31
45
60
08",5,1,"$10,000,000",0*,$0
"13
33
40
60
61
20
POWER PLAY X03",5,1,"$171,000,000",0*,$0
"13
18
29
43
56
08",5,1,"$10,000,000",0*,$0
"23
34
37
50
58
07
POWER PLAY X02",5,1,"$154,000,000",0*,$0
"10
24
41
48
61
09",5,1,"$10,000,000",0*,$0
"11
27
30
33
44
16
POWER PLAY X03",5,1,"$144,000,000",0*,$0
"20
21
36
54
63
21",5,1,"$10,000,000",0*,$0
"03
31
37
40
64
17
POWER PLAY X03",5,1,"$131,000,000",0*,$0
"19
45
57
64
69
07",5,1,"$10,000,000",0*,$0
"16
42
59
63
68
13
POWER PLAY X02",5,1,"$114,000,000",0*,$0
"04
09
20
47
51
09",5,1,"$10,000,000",0*,$0
"31
36
56
58
69
20
POWER PLAY X02",5,1,"$102,000,000",0*,$0
"17
34
44
49
66
09",5,1,"$10,000,000",0*,$0
"18
25
31
40
57
04
POWER PLAY X03",5,1,"$91,000,000",0*,$0
"10
14
31
34
67
20",5,1,"$10,000,000",0*,$0
"24
27
32
47
66
26
POWER PLAY X02",5,1,"$75,000,000",0*,$0
"03
24
49
56
60
17",5,1,"$10,000,000",0*,$0
"09
31
39
40
45
23
POWER PLAY X03",5,1,"$64,000,000",0*,$0
"03
13
41
55
61
06",5,1,"$10,000,000",0*,$0
"09
55
59
66
69
21
POWER PLAY X02",5,1,"$54,000,000",0*,$0
"40
57
59
64
65
15",5,1,"$10,000,000",0*,$0
"07
11
12
27
46
26
POWER PLAY X03",5,1,"$41,000,000",0*,$0
"16
17
33
56
66
18",5,1,"$10,000,000",0*,$0
"20
22
31
33
45
01
POWER PLAY X03",5,1,"$29,000,000",0*,$0
"10
17
19
25
59
08",5,1,"$10,000,000",0*,$0
"05
32
35
39
49
21
POWER PLAY X02",5,1,"$20,000,000",0*,$0
"22
27
52
62
69
04",5,1,"$10,000,000",0*,$0
"02
26
33
55
57
22
POWER PLAY X02",5,1,"$139,300,000",1*,"$139,300,000"
"19
22
38
55
61
23",5,1,"$10,000,000",0*,$0
"05
09
32
39
55
09
POWER PLAY X02",5,1,"$125,000,000",0*,$0
"12
18
32
59
61
08",5,1,"$10,000,000",0*,$0
"26
51
54
61
69
25
POWER PLAY X03",5,1,"$113,000,000",0*,$0
"06
28
49
53
69
08",5,1,"$10,000,000",0*,$0
"04
09
36
47
56
07
POWER PLAY X05",5,1,"$95,000,000",0*,$0
"04
19
27
37
56
21",5,1,"$10,000,000",0*,$0
"05
06
36
53
69
08
POWER PLAY X02",5,1,"$84,000,000",0*,$0
"01
31
33
54
60
26",5,1,"$10,000,000",1*,"$10,000,000"
"04
05
15
32
62
21
POWER PLAY X02",5,1,"$72,000,000",0*,$0
"06
23
48
49
54
14",5,1,"$10,000,000",0*,$0
"04
27
44
50
64
07
POWER PLAY X03",5,1,"$56,000,000",0*,$0
"16
23
35
50
59
21",5,1,"$10,000,000",0*,$0
"30
48
53
58
66
09
POWER PLAY X02",5,1,"$44,000,000",0*,$0
"30
41
42
67
68
16",5,1,"$10,000,000",0*,$0
"04
36
48
54
56
02
POWER PLAY X03",5,1,"$34,000,000",0*,$0
"30
38
44
54
55
22",5,1,"$10,000,000",0*,$0
"19
30
31
61
62
21
POWER PLAY X02",5,1,"$20,000,000",0*,$0
"12
13
59
68
69
13",5,1,"$10,000,000",0*,$0
"03
10
33
58
59
09
POWER PLAY X02",5,1,"$222,600,000",1*,"$222,600,000"
"09
15
27
32
65
10",5,1,"$10,000,000",0*,$0
"08
38
52
54
64
15
POWER PLAY X03",5,1,"$206,000,000",0*,$0
"11
21
57
58
68
05",5,1,"$10,000,000",0*,$0
"08
44
45
51
69
12
POWER PLAY X03",5,1,"$185,000,000",0*,$0
"04
11
20
45
49
21",5,1,"$10,000,000",0*,$0
"19
29
35
36
45
16
POWER PLAY X02",5,1,"$171,000,000",0*,$0
"25
39
46
47
51
10",5,1,"$10,000,000",0*,$0
"28
38
52
54
68
08
POWER PLAY X02",5,1,"$161,000,000",0*,$0
"24
40
53
56
59
05",5,1,"$10,000,000",0*,$0
"17
34
56
60
61
09
POWER PLAY X02",5,1,"$143,000,000",0*,$0
"23
29
35
36
39
22",5,1,"$10,000,000",0*,$0
"09
30
39
49
59
21
POWER PLAY X05",5,1,"$131,000,000",0*,$0
"20
31
39
45
56
19",5,1,"$10,000,000",0*,$0
"06
33
35
36
64
24
POWER PLAY X03",5,1,"$120,000,000",0*,$0
"23
25
39
40
47
10",5,1,"$10,000,000",0*,$0
"05
16
18
26
67
04
POWER PLAY X03",5,1,"$100,000,000",0*,$0
"10
12
19
21
67
25",5,1,"$10,000,000",0*,$0
"01
07
48
64
68
05
POWER PLAY X02",5,1,"$88,000,000",0*,$0
"05
38
39
41
69
25",5,1,"$10,000,000",0*,$0
"19
36
37
42
59
19
POWER PLAY X02",5,1,"$77,000,000",0*,$0
"15
17
28
36
60
09",5,1,"$10,000,000",0*,$0
"19
42
45
55
69
06
POWER PLAY X02",5,1,"$59,000,000",0*,$0
"08
09
29
57
65
10",5,1,"$10,000,000",0*,$0
"05
14
29
38
66
01
POWER PLAY X02",5,1,"$47,000,000",0*,$0
"06
14
21
58
69
16",5,1,"$10,000,000",0*,$0
"03
06
39
49
67
21
POWER PLAY X02",5,1,"$36,000,000",0*,$0
"21
24
32
39
55
16",5,1,"$10,000,000",0*,$0
"07
41
43
44
51
05
POWER PLAY X02",5,1,"$20,000,000",0*,$0
"10
22
43
55
57
02",5,1,"$10,000,000",0*,$0
"07
23
24
56
60
25
POWER PLAY X02",5,1,"$214,900,000",1*,"$214,900,000"
"10
56
58
59
67
20",5,1,"$10,000,000",0*,$0
"14
20
23
53
69
04
POWER PLAY X02",5,1,"$203,000,000",0*,$0
"01
08
27
63
66
26",5,1,"$10,000,000",0*,$0
"01
11
19
21
68
15
POWER PLAY X02",5,1,"$178,000,000",0*,$0
"06
15
19
42
45
16",5,1,"$10,000,000",0*,$0
"11
38
47
67
69
14
POWER PLAY X02",5,1,"$164,000,000",0*,$0
"11
44
50
54
59
13",5,1,"$10,000,000",0*,$0
"09
30
53
55
62
23
POWER PLAY X03",5,1,"$149,000,000",0*,$0
"12
28
36
47
65
22",5,1,"$10,000,000",0*,$0
"02
20
22
26
47
21
POWER PLAY X04",5,1,"$129,000,000",0*,$0
"23
25
45
46
62
25",5,1,"$10,000,000",0*,$0
"12
16
33
39
52
01
POWER PLAY X02",5,1,"$115,000,000",0*,$0
"11
15
25
32
39
23",5,1,"$10,000,000",0*,$0
"04
35
41
44
58
25
POWER PLAY X03",5,1,"$98,000,000",0*,$0
"25
28
36
38
68
23",5,1,"$10,000,000",0*,$0
"24
29
44
47
54
02
POWER PLAY X02",5,1,"$78,000,000",0*,$0
"07
08
25
39
68
07",5,1,"$10,000,000",0*,$0
"07
16
41
56
61
23
POWER PLAY X03",5,1,"$63,000,000",0*,$0
"03
25
52
60
64
17",5,1,"$10,000,000",0*,$0
"07
33
40
43
69
10
POWER PLAY X05",5,1,"$46,000,000",0*,$0
"39
55
60
65
69
26",5,1,"$10,000,000",0*,$0
"06
07
12
24
36
15
POWER PLAY X02",5,1,"$31,000,000",0*,$0
"08
21
24
57
64
02",5,1,"$10,000,000",0*,$0
"06
21
23
39
54
23
POWER PLAY X02",5,1,"$20,000,000",0*,$0
"07
40
45
58
61
14",5,1,"$10,000,000",0*,$0
"22
27
44
52
69
09
POWER PLAY X03",5,1,"$1,325,900,000",1*,"$1,325,900,000"
"16
19
56
59
66
14",5,1,"$10,000,000",0*,$0
"11
38
41
62
65
15
POWER PLAY X03",5,1,"$1,090,000,000",0*,$0
"10
44
53
60
63
13",5,1,"$10,000,000",0*,$0
"19
24
40
42
56
23
POWER PLAY X02",5,1,"$1,000,000,000",0*,$0
"12
15
28
30
39
12",5,1,"$10,000,000",0*,$0
"12
13
33
50
52
23
POWER PLAY X03",5,1,"$935,000,000",0*,$0
"20
29
43
57
63
16",5,1,"$10,000,000",0*,$0
"37
46
57
60
66
08
POWER PLAY X02",5,1,"$865,000,000",0*,$0
"31
47
52
53
57
23",5,1,"$10,000,000",0*,$0
"07
11
19
53
68
23
POWER PLAY X02",5,1,"$800,000,000",0*,$0
"02
14
20
28
64
04",5,1,"$10,000,000",0*,$0
"06
23
25
34
51
03
POWER PLAY X02",5,1,"$750,000,000",0*,$0
"18
24
43
46
47
11",5,1,"$10,000,000",0*,$0
"13
22
27
54
66
09
POWER PLAY X02",5,1,"$687,000,000",0*,$0
"07
09
10
26
43
24",5,1,"$10,000,000",0*,$0
